"video_url","image","duration","title","channel","style-scope 5","watch_time","posted_date","channed_status"
"https://www.youtube.com/watch?v=J7xaESAddDQ","https://i.ytimg.com/vi/J7xaESAddDQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD9swFpeYBxSv5GQ9uMlWN7fiW7Qg","14:53","Update and Edit Blog Post - Django Blog #6","Codemy.com","•","35K views","2 years ago",""
"https://www.youtube.com/watch?v=CVEKe39VFu8","https://i.ytimg.com/vi/CVEKe39VFu8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAV-4Y65tcoG7gyt5giHl7W0IGE_A","28:24","How To Add Database Forms To A Web Page - Django Wednesdays #7","Codemy.com","•","56K views","1 year ago",""
"https://www.youtube.com/watch?v=B40bteAMM_M&list=PLCC34OHNcOtr025c1kHSPrnP18YPB-NFi","https://i.ytimg.com/vi/B40bteAMM_M/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBzQ-wr0pD5Fc0Zilp_eptC7m3INA","37","Create A Simple Django Blog","Codemy.com","•","","",""
"https://www.youtube.com/watch?v=HHx3tTQWUx0&list=PLCC34OHNcOtqW9BJmgQPPzUpJ8hl49AGy","https://i.ytimg.com/vi/HHx3tTQWUx0/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCYdH4tAMyI0wXXEJl3m7pJXOFrVQ","47","Django Wednesdays","Codemy.com","•","","",""
"https://www.youtube.com/watch?v=AW4NLdPMzlM","https://i.ytimg.com/vi/AW4NLdPMzlM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBwyV0p4Xcq8y7abnMPNwaD461neQ","3:57","Django Bootstrap Theme Installation","Dennis Ivy","•","112K views","3 years ago","Verified"
"https://www.youtube.com/watch?v=cUaZ0ElJ760","https://i.ytimg.com/vi/cUaZ0ElJ760/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD--MslUmd9q4RAwaNZa8pfgUWCuQ","21:47","Using Fancy HTML Templates In Django - Python Django Dentist Website #4","Codemy.com","•","88K views","3 years ago",""
"https://www.youtube.com/watch?v=XapMxdIyLM8","https://i.ytimg.com/vi/XapMxdIyLM8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC_PDAFxq27jn3t_qH7ltSofOCpMA","9:49","Style Django Registration Forms - Django Wednesdays #26","Codemy.com","•","11K views","1 year ago",""
"https://www.youtube.com/watch?v=6-XXvUENY_8&list=RDCMUCFB0dxMudkws1q8w5NJEAmw&start_radio=1&rv=6-XXvUENY_8","https://i.ytimg.com/vi/6-XXvUENY_8/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBwCjHrTuN9-6t-foITTiYBYXS1-w","Now playing","More from this channel for you","•","•","","",""
"https://www.youtube.com/watch?v=F9o4GSkSo40","https://i.ytimg.com/vi/F9o4GSkSo40/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCeWWvycE8YjAJj4X8dNDOZCDmNXw","11:01","React + Django Integration Tutorial | Hello World App","Dennis Ivy","•","197K views","3 years ago","Verified"
"https://www.youtube.com/watch?v=CTrVDi3tt8o","https://i.ytimg.com/vi/CTrVDi3tt8o/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDt1HL0Rol72RR3I106inVKEGGRZQ","21:25","Login With User Authentication - Django Wednesdays #21","Codemy.com","•","75K views","1 year ago",""
"https://www.youtube.com/watch?v=1v_XcJsGtyA&list=PLl1gkwYU90QkbbgUi5Q-yEXV_mPwyV1tx","https://i.ytimg.com/vi/1v_XcJsGtyA/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLASbDOGW2yyofUp0RTAEeXgvFB29g","17","Intermediate","Keep coding","•","","",""
"https://www.youtube.com/watch?v=B40bteAMM_M","https://i.ytimg.com/vi/B40bteAMM_M/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCqngoQxjhucSZN9tjTnS6XC6l-HQ","18:11","Create A Simple Blog With Python and Django - Django Blog #1","Codemy.com","•","168K views","2 years ago",""
"https://www.youtube.com/watch?v=BkzYfW1H8LI","https://i.ytimg.com/vi/BkzYfW1H8LI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCGzdPBcctszdtvbWTyERh7Qyyf0w","11:49","FASTEST Way to Learn Coding and ACTUALLY Get a Job","Namanh Kapur","•","965K views","6 months ago","Verified"
"https://www.youtube.com/watch?v=UkokhawLKDU","https://i.ytimg.com/vi/UkokhawLKDU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBi6VUBJ5G12qkxKY8Uexo0DBr4ug","22:28","Heroku Webhosting for Django - Python Django Dentist Website #12","Codemy.com","•","38K views","3 years ago",""
"https://www.youtube.com/watch?v=SINx2LZ7-J0","https://i.ytimg.com/vi/SINx2LZ7-J0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBNxppLSMv-a929Eov0mXveiBNCGQ","19:51","Style Our Blog With Bootstrap - Django Blog #3","Codemy.com","•","37K views","2 years ago",""
"https://www.youtube.com/watch?v=mF5jzSXb1dc","https://i.ytimg.com/vi/mF5jzSXb1dc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA1AqLrcyocxZZzmj8i-NpQt0ZK0A","8:13","Add A Rich Text Editor To A Django Blog - Django Blog #21","Codemy.com","•","53K views","2 years ago",""
"https://www.youtube.com/watch?v=IJnccWS_sCs","https://i.ytimg.com/vi/IJnccWS_sCs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBvM_72FRn0v9ud1HS2w7t0aq84jA","2:23:30","Build a CRM App With Django - Complete Course!","Codemy.com","•","3K views","6 days ago",""
"https://www.youtube.com/watch?v=k9WqpQp8VSU","https://i.ytimg.com/vi/k9WqpQp8VSU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCR9d7J2jWnEpgMzSZ3r8nTuHHrEg","13:43","How I Would Learn To Code (If I Could Start Over)","Namanh Kapur","•","4.5M views","10 months ago","Verified"
"https://www.youtube.com/watch?v=Nxgi4qF6i1Q","https://i.ytimg.com/vi/Nxgi4qF6i1Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCy6Fy1QdekFB6ZumrUQovRHugvvQ","10:59","Style Our Profile Page With Bootstrap - Django Blog #24","Codemy.com","•","11K views","2 years ago",""
"https://www.youtube.com/watch?v=TAH01Iy5AuE","https://i.ytimg.com/vi/TAH01Iy5AuE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD4dRmAmxe35YuscK6GYUsX6BrEqg","14:48","How To Restrict Who Can Make Blog Posts - Django Blog #17","Codemy.com","•","14K views","2 years ago",""
"https://www.youtube.com/watch?v=EX6Tt-ZW0so","https://i.ytimg.com/vi/EX6Tt-ZW0so/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBjvnTeRROW0WRr8y8BK5--ob8jag","25:35","Create Update & Delete (CRUD) with  Model Forms | Django (3.0)  Crash Course Tutorials (pt 10)","Dennis Ivy","•","259K views","3 years ago","Verified"
"https://www.youtube.com/watch?v=oZwyA9lUwRk","https://i.ytimg.com/vi/oZwyA9lUwRk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDQosGwtwQKNCv0-tcRVjc6Av0iQQ","46:47","Django Stripe Payments Simplified with Donation Page","Dennis Ivy","•","52K views","2 years ago","Verified"
"https://www.youtube.com/watch?v=2MkULPXXXLk","https://i.ytimg.com/vi/2MkULPXXXLk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBwLlbx7fv03NvBXBlivs90u4Gc4Q","20:28","How To Add Blog Category Navbar Links - Django Blog #15","Codemy.com","•","18K views","2 years ago",""
"https://www.youtube.com/watch?v=Rxp3mkg2mRQ","https://i.ytimg.com/vi/Rxp3mkg2mRQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDdr5t9gQ8d3-xUjFdZkDrM34Y_5Q","21:17","Web Forms With Flask - Python and Flask #4","Codemy.com","•","44K views","3 years ago",""
"https://www.youtube.com/watch?v=4sosXZsdy-s","https://i.ytimg.com/vi/4sosXZsdy-s/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDtk5YQzFY1p_xNpc8f3-iE6SZyQg","1:18:48","Bootstrap 5 Crash Course | Website Build & Deploy","Traversy Media","•","829K views","1 year ago","Verified"
"https://www.youtube.com/watch?v=xiUTqnI6xk8","https://i.ytimg.com/vi/xiUTqnI6xk8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD1vsJqODZJhtyt2m4-vbd219ec6A","24:25","you need to learn SQL RIGHT NOW!! (SQL Tutorial for Beginners)","NetworkChuck","•","734K views","6 months ago","Verified"
"https://www.youtube.com/watch?v=QQYeipc_cik","https://i.ytimg.com/vi/QQYeipc_cik/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDZVKMuZL6_Fbsc46xN7lpU0GTx0w","22:23","All useEffect Mistakes Every Junior React Developer Makes","Lama Dev","•","523K views","6 months ago","Verified"
"https://www.youtube.com/watch?v=O5YkEFLXcRg","https://i.ytimg.com/vi/O5YkEFLXcRg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB0Vidvah0_9UY0a3EcaTNiBg8YIw","14:46","Upload Images To Django - Django Wednesdays #38","Codemy.com","•","28K views","1 year ago",""
"https://www.youtube.com/watch?v=P6QHswl2PqE","https://i.ytimg.com/vi/P6QHswl2PqE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA_4RPk4u_Zoukhhk10NiqVf5G26w","18:18","Change User Password Page - Django Blog #25","Codemy.com","•","28K views","2 years ago",""
"https://www.youtube.com/watch?v=bOTadUAiDBA","https://i.ytimg.com/vi/bOTadUAiDBA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD-6_kT_kpYAZqsiCU0-bA7bcwT6g","6:24","The Junior Web Developer Portfolio That’ll Get You Hired","Dylan Yudis","•","2.8K views","2 weeks ago",""
"https://www.youtube.com/watch?v=mpfHDSmqHds","https://i.ytimg.com/vi/mpfHDSmqHds/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAkNilNN9XQETGnkKowbTTPfwBUCA","19:14","Creating Blog User Logins With Authentication - Django Blog #9","Codemy.com","•","36K views","2 years ago",""
"https://www.youtube.com/watch?v=mUO9qFG5wFU","https://i.ytimg.com/vi/mUO9qFG5wFU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBRe96bi75BkRt3UuUqHan0_2yUmA","14:13","Processing Web Forms  - Django Databases #5","Codemy.com","•","12K views","3 years ago",""
"https://www.youtube.com/watch?v=PTsljbR-Cmo","https://i.ytimg.com/vi/PTsljbR-Cmo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDc4tLLwelfEEkgdo03iNSKa_sFZA","16:13","Blog Category Pages - Django Blog #13","Codemy.com","•","23K views","2 years ago",""
"https://www.youtube.com/watch?v=nWBgg2QXtSA","https://i.ytimg.com/vi/nWBgg2QXtSA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDA3VueS7axqnNMZ3GpsFtrC3e85w","13:43","Set Up Our Project - Python Django Dentist Website #3","Codemy.com","•","24K views","3 years ago",""
"https://www.youtube.com/watch?v=Alua227cOmY","https://i.ytimg.com/vi/Alua227cOmY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBa8vgLekp7IaCbzs-f32xdsmPNuQ","10:31","Customize User Profile Model - Django Blog #27","Codemy.com","•","34K views","2 years ago",""
"https://www.youtube.com/watch?v=9J1nJOivdyw","https://i.ytimg.com/vi/9J1nJOivdyw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC71X-6j9jRNGkjeXlnOkSgGmKVhw","19:40","Web Server Concepts and Examples","WebConcepts","•","152K views","2 years ago",""
"https://www.youtube.com/watch?v=CA5duCGDSUE","https://i.ytimg.com/vi/CA5duCGDSUE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAX7cm9YwVyYFAr7wDxjM6JigRXlw","14:06","Profile Pictures - Django Wednesdays Twitter #12","Codemy.com","•","450 views","22 hours ago",""
"https://www.youtube.com/watch?v=8NPOwmtupiI","https://i.ytimg.com/vi/8NPOwmtupiI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBL6TU5BkXdNwEHHe9zS2UVzNFemQ","11:57","Delete a Blog Post - Django Blog #7","Codemy.com","•","19K views","2 years ago",""
"https://www.youtube.com/watch?v=DjIFK51Mo74","https://i.ytimg.com/vi/DjIFK51Mo74/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAd8KJTyKM9sLpncpRZgCxL4UuiwA","21:36","Git and Github.com For Django - Python Django Dentist Website #11","Codemy.com","•","28K views","3 years ago",""
"https://www.youtube.com/watch?v=EqjRhO5CK6A","https://i.ytimg.com/vi/EqjRhO5CK6A/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBC4j8xiPZOu2PeH9tL444Vh9rznA","14:53","How To Register Users - Django Wednesdays #24","Codemy.com","•","19K views","1 year ago",""
"https://www.youtube.com/watch?v=ygzGr51dbsY","https://i.ytimg.com/vi/ygzGr51dbsY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAsFFG7NT_6ISFJhp_pOJ_rMGGqkA","17:59","How To Upload Images With Django - Django Blog #26","Codemy.com","•","71K views","2 years ago",""
"https://www.youtube.com/watch?v=_ph8GF84fX4","https://i.ytimg.com/vi/_ph8GF84fX4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDd5k-df8Fg5ebVT4I29BOppxS2EQ","20:10","Add Blog Categories - Django Blog #12","Codemy.com","•","34K views","2 years ago",""
"https://www.youtube.com/watch?v=w4ilq6Zk-08","https://i.ytimg.com/vi/w4ilq6Zk-08/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB_XwpDUJH56oqxjLzW_DqubyuYtg","15:54","Contact Pages in Django - Python Django Dentist Website #6","Codemy.com","•","30K views","3 years ago",""
"https://www.youtube.com/watch?v=rHux0gMZ3Eg","https://i.ytimg.com/vi/rHux0gMZ3Eg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLABWyYXrwrsfa2oZx4CyFVLG7fJjA","1:02:36","Python Django Tutorial for Beginners","Programming with Mosh","•","1.4M views","1 year ago","Verified"
"https://www.youtube.com/watch?v=zXU4y1f_1HM","https://i.ytimg.com/vi/zXU4y1f_1HM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCnVWjyDF9AvdlmbLcmxGy2TWPwhA","13:35","Order Blog Posts By Date - Django Blog #8","Codemy.com","•","18K views","2 years ago",""
"https://www.youtube.com/watch?v=-yNJk2_mI9o","https://i.ytimg.com/vi/-yNJk2_mI9o/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB_smVwrRvENj2mvQcpv8e1r57LPw","7:53","How To Slugify Category Page URLs - Django Blog #14","Codemy.com","•","26K views","2 years ago",""
"https://www.youtube.com/watch?v=JD-age0BPVo","https://i.ytimg.com/vi/JD-age0BPVo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDKFdCygTWo0TR7RKLbVgg3yX9k1g","19:16","Django & React Tutorial #1 - Full Stack Web App With Python & JavaScript","Tech With Tim","•","522K views","2 years ago","Verified"
"https://www.youtube.com/watch?v=tUqUdu0Sjyc","https://i.ytimg.com/vi/tUqUdu0Sjyc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD0fSPeoqRAj_2yyB4-7zT1yW94Nw","37:43","User Registration and Login Authentication | Django (3.0)  Crash Course Tutorials (pt 14)","Dennis Ivy","•","1.1M views","3 years ago","Verified"
"https://www.youtube.com/watch?v=TBGRYkzXiTg","https://i.ytimg.com/vi/TBGRYkzXiTg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCbS3TN6Bop2BFDAjAXt2aSEjcyTw","14:37","How To Add Fields To Registration Form - Django Blog #20","Codemy.com","•","21K views","2 years ago",""
"https://www.youtube.com/watch?v=TmsD8QExZ84","https://i.ytimg.com/vi/TmsD8QExZ84/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBFvusesHsCfhmWYIX-6Y8abWaz-w","22:40","Django Rest Framework | Serializers & CRUD","Dennis Ivy","•","321K views","3 years ago","Verified"
"https://www.youtube.com/watch?v=JqdUMl7HIsA","https://i.ytimg.com/vi/JqdUMl7HIsA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA-hyqQB_xYob44Kx_-g1UrfjlM5A","13:53","Creating Web Forms - Django Databases #4","Codemy.com","•","13K views","3 years ago",""
"https://www.youtube.com/watch?v=Y1Us5jVT07E","https://i.ytimg.com/vi/Y1Us5jVT07E/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBQvvSFoPHVjqgX_mY6Nb9RAhR8BQ","13:30","How To Determine The Correct User To Edit Posts - Django Blog #16","Codemy.com","•","17K views","2 years ago",""
"https://www.youtube.com/watch?v=fk8seSR148E","https://i.ytimg.com/vi/fk8seSR148E/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAyhRJb57mU64rcVn-IazrbT5qRug","16:03","Profile Page With Followers - Django Wednesdays Twitter #5","Codemy.com","•","1.4K views","1 month ago",""
"https://www.youtube.com/watch?v=wijwc-mZnBw","https://i.ytimg.com/vi/wijwc-mZnBw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDSiyO4rXFcjNIQqepFlzB2XzjK0g","6:00","Build A ChatGPT CODEBOT With Django! New Course - MASSIVE Discount!","Codemy.com","•","1.1K views","2 weeks ago",""
"https://www.youtube.com/watch?v=llbtoQTt4qw","https://i.ytimg.com/vi/llbtoQTt4qw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDoMgXjZQRkdc6sjmOcD50uFXWOQA","2:12:03","Django To Do List App With User Registration & Login","Dennis Ivy","•","212K views","1 year ago","Verified"
"https://www.youtube.com/watch?v=PcYpq5Gkb1I","https://i.ytimg.com/vi/PcYpq5Gkb1I/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD92WXYCZDuNfjaPEiNYJsAq_AbQQ","15:44","Adding Meeps! (Tweets) - Django Wednesdays Twitter #7","Codemy.com","•","1.1K views","1 month ago",""
"https://www.youtube.com/watch?v=siUJqANJhHc","https://i.ytimg.com/vi/siUJqANJhHc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAFn5b936q__cce8ZfNORNAsuzH2w","8:48","Histograms With Matplotlib - Pandas For Machine Learning 18","Codemy.com","•","772 views","1 month ago",""
"https://www.youtube.com/watch?v=hZrlh4qU4eQ","https://i.ytimg.com/vi/hZrlh4qU4eQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC7dquUlz3Aq-yRWILvze_H-FLuQQ","15:24","Build A Blog Comment Section - Django Blog #33","Codemy.com","•","37K views","2 years ago",""
"https://www.youtube.com/watch?v=u6IskcT14LQ","https://i.ytimg.com/vi/u6IskcT14LQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCwa_acciwr95MfoNBls3eDmm0ENA","12:28","Follow and Unfollow Buttons - Django Wednesdays Twitter #6","Codemy.com","•","1K views","1 month ago",""
"https://www.youtube.com/watch?v=Zkb_O8-qHPs","https://i.ytimg.com/vi/Zkb_O8-qHPs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLALWOIL3PLk5tVfeiXRVgDXYF-htg","7:40","How To Escape HTML For Blog Posts - Django Blog #11","Codemy.com","•","14K views","2 years ago",""
"https://www.youtube.com/watch?v=VOddmV4Xl1g","https://i.ytimg.com/vi/VOddmV4Xl1g/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBDE0hmCofAAx9UTYVbdQzIi6sfOA","6:43","Model Form | Django","Dennis Ivy","•","104K views","3 years ago","Verified"
"https://www.youtube.com/watch?v=BrQrUmIOKdU","https://i.ytimg.com/vi/BrQrUmIOKdU/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgRyhAMA8=&rs=AOn4CLBimC0XgbUcHEq5P2FO8Sr77Ix06w","1:01:02","Build a Custom UI with Django | CRISPY FORMS | OFFICIAL TECH","Official Tech","•","4.9K views","1 year ago",""
"https://www.youtube.com/watch?v=PXqRPqDjDgc","https://i.ytimg.com/vi/PXqRPqDjDgc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDfjy-X_AzfbD2M1Q96mJCUxr6gqw","19:35","Create Blog Like Button - Django Blog #18","Codemy.com","•","44K views","2 years ago",""
"https://www.youtube.com/watch?v=MZwKoi0wu2Q","https://i.ytimg.com/vi/MZwKoi0wu2Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCJaVNv36sJsmQwEohXklHkwfg22g","12:20","Building Django forms with django-crispy-forms","BugBytes","•","19K views","1 year ago",""
"https://www.youtube.com/watch?v=uTxnxS0CZ-M","https://i.ytimg.com/vi/uTxnxS0CZ-M/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBLjA0RbT0RKPwVR7fJuExiCZ0MHA","13:41","Django User Authentication Part 2 - Django Blog #10","Codemy.com","•","20K views","2 years ago",""
"https://www.youtube.com/watch?v=dwgIi8dspa4","https://i.ytimg.com/vi/dwgIi8dspa4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDwoxXAcCy9HqJunkWhjmEcyFyDZw","11:41","How To Create an Unlike Blog Button - Django Blog #19","Codemy.com","•","13K views","2 years ago",""
"https://www.youtube.com/watch?v=R6-pB5PAA6s","https://i.ytimg.com/vi/R6-pB5PAA6s/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBUs87Fjbbi7vM9oiCos-J_Fkm10Q","6:57","Create An Edit Profile Page - Django Blog #23","Codemy.com","•","25K views","2 years ago",""
